Image Address,Target Index,Target Right Ascension,Target Declination,Survey,Band,Number of Central Blobs,Main Blob Center,Main Blob Radius,Main Blob Displacement,Percent Outside Diffraction,Threshold Value,Percent of Image White,Validation,Error
FITS/TAM/index-33/DSS--DSS2+Red,33,23.385595,-47.995495,DSS,DSS2+Red,1,"(31, 31)",11,1.4142135623730951,0.10909090909090909,0.419921875,0.14915254237288136,,NULL
FITS/TAM/index-33/DSS--DSS2+IR,33,23.385595,-47.995495,DSS,DSS2+IR,1,"(31, 30)",7,1.0,0.0,0.388671875,0.06864406779661017,,NULL
FITS/TAM/index-33/WISE+(AllWISE)--w1,33,23.385595,-47.995495,WISE,w1,1,"(22, 22)",9,1.4142135623730951,0.1531791907514451,0.357421875,0.17474747474747473,,NULL
FITS/TAM/index-33/2MASS--J,33,23.385595,-47.995495,2MASS,J,1,"(31, 30)",4,1.0,0.0,0.357421875,0.018543402311206665,,NULL
FITS/TAM/index-33/2MASS--H,33,23.385595,-47.995495,2MASS,H,1,"(31, 30)",4,1.0,0.0,0.314453125,0.01961838215533459,,NULL
FITS/TAM/index-34/WISE+(AllWISE)--w3,34,46.7635727,-65.4491314,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.3186046511627907,0.373046875,0.2123456790123457,,NULL
FITS/TAM/index-34/WISE+(AllWISE)--w2,34,46.7635727,-65.4491314,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.349609375,0.12049382716049382,,NULL
FITS/TAM/index-34/DSS--DSS2+Blue,34,46.7635727,-65.4491314,DSS,DSS2+Blue,1,"(17, 17)",5,1.4142135623730951,0.0,0.451171875,0.12979591836734694,,NULL
FITS/TAM/index-34/2MASS--K,34,46.7635727,-65.4491314,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.345703125,0.013974737973662993,,NULL
FITS/TAM/index-34/WISE+(AllWISE)--w4,34,46.7635727,-65.4491314,WISE,w4,0,NULL,NULL,NULL,NULL,0.486328125,0.4819753086419753,0,Image lacks central blob
FITS/TAM/index-34/DSS--DSS2+Red,34,46.7635727,-65.4491314,DSS,DSS2+Red,1,"(30, 30)",14,0.0,0.18487394957983194,0.439453125,0.16864406779661018,,NULL
FITS/TAM/index-34/DSS--DSS2+IR,34,46.7635727,-65.4491314,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.365234375,0.06864406779661017,,NULL
FITS/TAM/index-34/WISE+(AllWISE)--w1,34,46.7635727,-65.4491314,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.02054794520547945,0.353515625,0.14419753086419754,,NULL
FITS/TAM/index-34/2MASS--J,34,46.7635727,-65.4491314,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.337890625,0.015318462778822897,,NULL
FITS/TAM/index-34/2MASS--H,34,46.7635727,-65.4491314,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.326171875,0.014780972856758936,,NULL
FITS/TAM/index-35/WISE+(AllWISE)--w3,35,131.6653824,-22.6957587,WISE,w3,1,"(22, 23)",11,1.0,0.28361858190709044,0.380859375,0.2019753086419753,,NULL
FITS/TAM/index-35/WISE+(AllWISE)--w2,35,131.6653824,-22.6957587,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11259259259259259,,NULL
FITS/TAM/index-35/DSS--DSS1+Blue,35,131.6653824,-22.6957587,DSS,DSS1+Blue,1,"(29, 30)",15,1.0,0.2998565279770445,0.478515625,0.21101694915254238,,NULL
FITS/TAM/index-35/DSS--DSS1+Red,35,131.6653824,-22.6957587,DSS,DSS1+Red,1,"(29, 30)",11,1.0,0.07770961145194274,0.466796875,0.1596045197740113,,NULL
FITS/TAM/index-35/DSS--DSS2+Blue,35,131.6653824,-22.6957587,DSS,DSS2+Blue,1,"(17, 18)",9,1.0,0.445141065830721,0.595703125,0.3404081632653061,,NULL
FITS/TAM/index-35/2MASS--K,35,131.6653824,-22.6957587,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.333984375,0.009943563558183283,,NULL
FITS/TAM/index-35/WISE+(AllWISE)--w4,35,131.6653824,-22.6957587,WISE,w4,0,NULL,NULL,NULL,NULL,0.568359375,0.4069135802469136,0,Image lacks central blob
FITS/TAM/index-35/DSS--DSS2+Red,35,131.6653824,-22.6957587,DSS,DSS2+Red,1,"(29, 30)",14,1.0,0.2984218077474892,0.458984375,0.19858757062146892,,NULL
FITS/TAM/index-35/DSS--DSS2+IR,35,131.6653824,-22.6957587,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.404296875,0.08248587570621468,,NULL
FITS/TAM/index-35/WISE+(AllWISE)--w1,35,131.6653824,-22.6957587,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.10716049382716049,,NULL
FITS/TAM/index-35/2MASS--J,35,131.6653824,-22.6957587,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.310546875,0.01236226820747111,,NULL
FITS/TAM/index-35/2MASS--H,35,131.6653824,-22.6957587,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.314453125,0.010212308519215264,,NULL
FITS/TAM/index-36/WISE+(AllWISE)--w3,36,307.9262675,-15.0011825,WISE,w3,0,NULL,NULL,NULL,NULL,0.486328125,0.1797530864197531,0,Image lacks central blob
FITS/TAM/index-36/WISE+(AllWISE)--w2,36,307.9262675,-15.0011825,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11209876543209876,,NULL
FITS/TAM/index-36/DSS--DSS1+Blue,36,307.9262675,-15.0011825,DSS,DSS1+Blue,1,"(31, 32)",9,2.23606797749979,0.0,0.447265625,0.10254237288135593,,NULL
FITS/TAM/index-36/DSS--DSS1+Red,36,307.9262675,-15.0011825,DSS,DSS1+Red,1,"(19, 18)",5,1.0,0.0380952380952381,0.431640625,0.1036734693877551,,NULL
FITS/TAM/index-36/DSS--DSS2+Blue,36,307.9262675,-15.0011825,DSS,DSS2+Blue,1,"(17, 18)",5,1.0,0.0,0.482421875,0.16489795918367348,,NULL
FITS/TAM/index-36/2MASS--K,36,307.9262675,-15.0011825,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.326171875,0.013974737973662993,,NULL
FITS/TAM/index-36/WISE+(AllWISE)--w4,36,307.9262675,-15.0011825,WISE,w4,0,NULL,NULL,NULL,NULL,0.673828125,0.5901234567901235,0,Image lacks central blob
FITS/TAM/index-36/DSS--DSS2+Red,36,307.9262675,-15.0011825,DSS,DSS2+Red,1,"(30, 31)",11,1.0,0.07982261640798226,0.451171875,0.14548022598870056,,NULL
FITS/TAM/index-36/DSS--DSS2+IR,36,307.9262675,-15.0011825,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.408203125,0.07768361581920905,,NULL
FITS/TAM/index-36/WISE+(AllWISE)--w1,36,307.9262675,-15.0011825,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.10271604938271604,,NULL
FITS/TAM/index-36/2MASS--J,36,307.9262675,-15.0011825,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.322265625,0.01585595270088686,,NULL
FITS/TAM/index-36/2MASS--H,36,307.9262675,-15.0011825,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.310546875,0.013705993012631014,,NULL
FITS/TAM/index-37/WISE+(AllWISE)--w3,37,272.173317,-59.2521973,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.28361858190709044,0.396484375,0.2019753086419753,,NULL
FITS/TAM/index-37/WISE+(AllWISE)--w2,37,272.173317,-59.2521973,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.349609375,0.10765432098765432,,NULL
FITS/TAM/index-37/DSS--DSS2+Blue,37,272.173317,-59.2521973,DSS,DSS2+Blue,1,"(18, 18)",7,0.0,0.135678391959799,0.486328125,0.23918367346938776,,NULL
FITS/TAM/index-37/2MASS--K,37,272.173317,-59.2521973,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.333984375,0.009943563558183283,,NULL
FITS/TAM/index-37/WISE+(AllWISE)--w4,37,272.173317,-59.2521973,WISE,w4,0,NULL,NULL,NULL,NULL,0.591796875,0.4498765432098765,0,Image lacks central blob
FITS/TAM/index-37/DSS--DSS2+Red,37,272.173317,-59.2521973,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.392578125,0.12457627118644068,,NULL
FITS/TAM/index-37/DSS--DSS2+IR,37,272.173317,-59.2521973,DSS,DSS2+IR,1,"(30, 30)",7,0.0,0.0,0.392578125,0.0672316384180791,,NULL
FITS/TAM/index-37/WISE+(AllWISE)--w1,37,272.173317,-59.2521973,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.09234567901234568,,NULL
FITS/TAM/index-37/2MASS--J,37,272.173317,-59.2521973,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.330078125,0.009943563558183283,,NULL
FITS/TAM/index-37/2MASS--H,37,272.173317,-59.2521973,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.314453125,0.009943563558183283,,NULL
FITS/TAM/index-38/WISE+(AllWISE)--w3,38,68.073981,-13.5865366,WISE,w3,0,NULL,NULL,NULL,NULL,0.501953125,0.17303719008264462,0,Image lacks central blob
FITS/TAM/index-38/WISE+(AllWISE)--w2,38,68.073981,-13.5865366,WISE,w2,1,"(21, 22)",8,1.0,0.0,0.349609375,0.11466942148760331,,NULL
FITS/TAM/index-38/DSS--DSS1+Blue,38,68.073981,-13.5865366,DSS,DSS1+Blue,1,"(29, 30)",11,1.0,0.08067940552016985,0.466796875,0.13813559322033897,,NULL
FITS/TAM/index-38/DSS--DSS1+Red,38,68.073981,-13.5865366,DSS,DSS1+Red,1,"(17, 17)",7,1.4142135623730951,0.19909502262443438,0.455078125,0.1836734693877551,,NULL
FITS/TAM/index-38/DSS--DSS2+Blue,38,68.073981,-13.5865366,DSS,DSS2+Blue,1,"(17, 17)",7,1.4142135623730951,0.06547619047619048,0.478515625,0.16408163265306122,,NULL
FITS/TAM/index-38/2MASS--K,38,68.073981,-13.5865366,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.330078125,0.011287288363343187,,NULL
FITS/TAM/index-38/WISE+(AllWISE)--w4,38,68.073981,-13.5865366,WISE,w4,0,NULL,NULL,NULL,NULL,0.654296875,0.4075413223140496,0,Image lacks central blob
FITS/TAM/index-38/DSS--DSS2+Red,38,68.073981,-13.5865366,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.455078125,0.10790960451977401,,NULL
FITS/TAM/index-38/DSS--DSS2+IR,38,68.073981,-13.5865366,DSS,DSS2+IR,1,"(29, 29)",7,1.4142135623730951,0.0,0.388671875,0.052259887005649715,,NULL
FITS/TAM/index-38/WISE+(AllWISE)--w1,38,68.073981,-13.5865366,WISE,w1,1,"(21, 22)",7,1.0,0.0,0.326171875,0.10278925619834711,,NULL
FITS/TAM/index-38/2MASS--J,38,68.073981,-13.5865366,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.306640625,0.011018543402311207,,NULL
FITS/TAM/index-38/2MASS--H,38,68.073981,-13.5865366,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.330078125,0.009943563558183283,,NULL
FITS/TAM/index-39/WISE+(AllWISE)--w3,39,89.0261212,-38.2803372,WISE,w3,0,NULL,NULL,NULL,NULL,0.482421875,0.17200413223140495,0,Image lacks central blob
FITS/TAM/index-39/WISE+(AllWISE)--w2,39,89.0261212,-38.2803372,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.349609375,0.11518595041322315,,NULL
FITS/TAM/index-39/DSS--DSS2+Blue,39,89.0261212,-38.2803372,DSS,DSS2+Blue,1,"(18, 16)",9,2.0,0.3979591836734694,0.572265625,0.30775510204081635,,NULL
FITS/TAM/index-39/2MASS--K,39,89.0261212,-38.2803372,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.337890625,0.011556033324375168,,NULL
FITS/TAM/index-39/WISE+(AllWISE)--w4,39,89.0261212,-38.2803372,WISE,w4,0,NULL,NULL,NULL,NULL,0.630859375,0.6089876033057852,0,Image lacks central blob
FITS/TAM/index-39/DSS--DSS2+Red,39,89.0261212,-38.2803372,DSS,DSS2+Red,1,"(28, 28)",11,2.8284271247461903,0.04156479217603912,0.435546875,0.13300775639184143,,NULL
FITS/TAM/index-39/DSS--DSS2+IR,39,89.0261212,-38.2803372,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.392578125,0.054519774011299434,,NULL
FITS/TAM/index-39/WISE+(AllWISE)--w1,39,89.0261212,-38.2803372,WISE,w1,1,"(22, 21)",7,1.0,0.0,0.333984375,0.09762396694214875,,NULL
FITS/TAM/index-39/2MASS--J,39,89.0261212,-38.2803372,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.011287288363343187,,NULL
FITS/TAM/index-39/2MASS--H,39,89.0261212,-38.2803372,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.306640625,0.01209352324643913,,NULL
FITS/TAM/index-40/WISE+(AllWISE)--w3,40,80.8923811,-11.9779639,WISE,w3,0,NULL,NULL,NULL,NULL,0.509765625,0.21777777777777776,0,Image lacks central blob
FITS/TAM/index-40/WISE+(AllWISE)--w2,40,80.8923811,-11.9779639,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.10962962962962963,,NULL
FITS/TAM/index-40/DSS--DSS1+Blue,40,80.8923811,-11.9779639,DSS,DSS1+Blue,1,"(29, 30)",9,1.0,0.0,0.443359375,0.10706214689265536,,NULL
FITS/TAM/index-40/DSS--DSS1+Red,40,80.8923811,-11.9779639,DSS,DSS1+Red,1,"(17, 17)",5,1.4142135623730951,0.0,0.439453125,0.07591836734693877,,NULL
FITS/TAM/index-40/DSS--DSS2+Blue,40,80.8923811,-11.9779639,DSS,DSS2+Blue,1,"(17, 17)",7,1.4142135623730951,0.14,0.517578125,0.20244897959183675,,NULL
FITS/TAM/index-40/2MASS--K,40,80.8923811,-11.9779639,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.369140625,0.010212308519215264,,NULL
FITS/TAM/index-40/WISE+(AllWISE)--w4,40,80.8923811,-11.9779639,WISE,w4,0,NULL,NULL,NULL,NULL,0.615234375,0.49925925925925924,0,Image lacks central blob
FITS/TAM/index-40/DSS--DSS2+Red,40,80.8923811,-11.9779639,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.447265625,0.11129943502824859,,NULL
FITS/TAM/index-40/DSS--DSS2+IR,40,80.8923811,-11.9779639,DSS,DSS2+IR,1,"(29, 29)",7,1.4142135623730951,0.0,0.416015625,0.07401129943502825,,NULL
FITS/TAM/index-40/WISE+(AllWISE)--w1,40,80.8923811,-11.9779639,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.330078125,0.09382716049382717,,NULL
FITS/TAM/index-40/2MASS--J,40,80.8923811,-11.9779639,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.009943563558183283,,NULL
FITS/TAM/index-40/2MASS--H,40,80.8923811,-11.9779639,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.318359375,0.010212308519215264,,NULL
FITS/TAM/index-41/WISE+(AllWISE)--w3,41,113.095033,-31.1912428,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.3073286052009456,0.369140625,0.21363636363636362,,NULL
FITS/TAM/index-41/WISE+(AllWISE)--w2,41,113.095033,-31.1912428,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11464646464646465,,NULL
FITS/TAM/index-41/DSS--DSS1+Blue,41,113.095033,-31.1912428,DSS,DSS1+Blue,1,"(29, 30)",11,1.0,0.049773755656108594,0.470703125,0.13361581920903956,,NULL
FITS/TAM/index-41/DSS--DSS1+Red,41,113.095033,-31.1912428,DSS,DSS1+Red,1,"(28, 30)",9,2.0,0.0,0.478515625,0.09830508474576272,,NULL
FITS/TAM/index-41/DSS--DSS2+Blue,41,113.095033,-31.1912428,DSS,DSS2+Blue,1,"(17, 17)",7,1.4142135623730951,0.0755813953488372,0.470703125,0.18122448979591838,,NULL
FITS/TAM/index-41/2MASS--K,41,113.095033,-31.1912428,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.010481053480247245,,NULL
FITS/TAM/index-41/WISE+(AllWISE)--w4,41,113.095033,-31.1912428,WISE,w4,0,NULL,NULL,NULL,NULL,0.517578125,0.4676767676767677,0,Image lacks central blob
FITS/TAM/index-41/DSS--DSS2+Red,41,113.095033,-31.1912428,DSS,DSS2+Red,1,"(29, 31)",7,1.4142135623730951,0.0,0.384765625,0.08389830508474576,,NULL
FITS/TAM/index-41/DSS--DSS2+IR,41,113.095033,-31.1912428,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.376953125,0.04463276836158192,,NULL
FITS/TAM/index-41/WISE+(AllWISE)--w1,41,113.095033,-31.1912428,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.10555555555555556,,NULL
FITS/TAM/index-41/2MASS--J,41,113.095033,-31.1912428,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.302734375,0.009943563558183283,,NULL
FITS/TAM/index-41/2MASS--H,41,113.095033,-31.1912428,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.00859983875302338,,NULL
FITS/TAM/index-42/WISE+(AllWISE)--w3,42,165.6875562,-63.4945746,WISE,w3,0,NULL,NULL,NULL,NULL,0.552734375,0.15151515151515152,0,Image lacks central blob
FITS/TAM/index-42/WISE+(AllWISE)--w2,42,165.6875562,-63.4945746,WISE,w2,1,"(21, 22)",7,2.23606797749979,0.0,0.384765625,0.10555555555555556,,NULL
FITS/TAM/index-42/2MASS--K,42,165.6875562,-63.4945746,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.010481053480247245,,NULL
FITS/TAM/index-42/WISE+(AllWISE)--w4,42,165.6875562,-63.4945746,WISE,w4,0,NULL,NULL,NULL,NULL,0.580078125,0.8035353535353535,0,Image lacks central blob
FITS/TAM/index-42/DSS--DSS2+Red,42,165.6875562,-63.4945746,DSS,DSS2+Red,1,"(28, 30)",7,2.0,0.0,0.396484375,0.12457627118644068,,NULL
FITS/TAM/index-42/DSS--DSS2+IR,42,165.6875562,-63.4945746,DSS,DSS2+IR,1,"(28, 30)",5,2.0,0.0,0.353515625,0.07146892655367232,,NULL
FITS/TAM/index-42/WISE+(AllWISE)--w1,42,165.6875562,-63.4945746,WISE,w1,1,"(21, 22)",7,2.23606797749979,0.0,0.365234375,0.09141414141414142,,NULL
FITS/TAM/index-42/2MASS--J,42,165.6875562,-63.4945746,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.337890625,0.009943563558183283,,NULL
FITS/TAM/index-42/2MASS--H,42,165.6875562,-63.4945746,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.010481053480247245,,NULL
FITS/TAM/index-43/WISE+(AllWISE)--w3,43,127.4908112,-35.5392425,WISE,w3,0,NULL,NULL,NULL,NULL,0.509765625,0.16296296296296298,0,Image lacks central blob
FITS/TAM/index-43/WISE+(AllWISE)--w2,43,127.4908112,-35.5392425,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.365234375,0.10716049382716049,,NULL
FITS/TAM/index-43/2MASS--K,43,127.4908112,-35.5392425,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.322265625,0.010749798441279226,,NULL
FITS/TAM/index-43/WISE+(AllWISE)--w4,43,127.4908112,-35.5392425,WISE,w4,0,NULL,NULL,NULL,NULL,0.669921875,0.44493827160493826,0,Image lacks central blob
FITS/TAM/index-43/DSS--DSS2+Red,43,127.4908112,-35.5392425,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.365234375,0.04293785310734463,,NULL
FITS/TAM/index-43/DSS--DSS2+IR,43,127.4908112,-35.5392425,DSS,DSS2+IR,1,"(28, 30)",7,2.0,0.0,0.376953125,0.06299435028248587,,NULL
FITS/TAM/index-43/WISE+(AllWISE)--w1,43,127.4908112,-35.5392425,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.341796875,0.09333333333333334,,NULL
FITS/TAM/index-43/2MASS--J,43,127.4908112,-35.5392425,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.322265625,0.010212308519215264,,NULL
FITS/TAM/index-43/2MASS--H,43,127.4908112,-35.5392425,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.009943563558183283,,NULL
FITS/TAM/index-44/WISE+(AllWISE)--w3,44,128.2922267,-26.0387403,WISE,w3,1,"(23, 21)",11,1.4142135623730951,0.29055690072639223,0.408203125,0.2085858585858586,,NULL
FITS/TAM/index-44/WISE+(AllWISE)--w2,44,128.2922267,-26.0387403,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.345703125,0.11666666666666667,,NULL
FITS/TAM/index-44/DSS--DSS1+Blue,44,128.2922267,-26.0387403,DSS,DSS1+Blue,1,"(29, 29)",11,1.4142135623730951,0.06896551724137931,0.458984375,0.12937853107344632,,NULL
FITS/TAM/index-44/DSS--DSS1+Red,44,128.2922267,-26.0387403,DSS,DSS1+Red,1,"(29, 30)",9,1.0,0.0,0.439453125,0.09322033898305085,,NULL
FITS/TAM/index-44/DSS--DSS2+Blue,44,128.2922267,-26.0387403,DSS,DSS2+Blue,1,"(17, 17)",7,1.4142135623730951,0.07878787878787878,0.486328125,0.18285714285714286,,NULL
FITS/TAM/index-44/2MASS--K,44,128.2922267,-26.0387403,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.326171875,0.011018543402311207,,NULL
FITS/TAM/index-44/WISE+(AllWISE)--w4,44,128.2922267,-26.0387403,WISE,w4,0,NULL,NULL,NULL,NULL,0.564453125,0.4782828282828283,0,Image lacks central blob
FITS/TAM/index-44/DSS--DSS2+Red,44,128.2922267,-26.0387403,DSS,DSS2+Red,1,"(30, 30)",9,0.0,0.0,0.404296875,0.09152542372881356,,NULL
FITS/TAM/index-44/DSS--DSS2+IR,44,128.2922267,-26.0387403,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.384765625,0.044915254237288135,,NULL
